Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew,Moderate Positive Skew Log,Highly Positive Skew Log,Moderate Negative Skew Log,Highly Negative Skew Log
3.529813483,3.955752347,8.453488321,8.051294901,1.261245032,1.37517081,2.134579175,2.085832936
3.530204207,3.956936757,8.453381596,8.050811587,1.261355718,1.37547018,2.13456655,2.085772905
3.532187963,3.95775613,8.452962215,8.050617596,1.261917498,1.375677231,2.134516938,2.085748808
3.534207013,3.958146629,8.452559916,8.050547594,1.26248895,1.375775893,2.134469344,2.085740113
3.535594342,3.958998706,8.451969186,8.050358715,1.262881416,1.375991141,2.134399454,2.085716651
3.537347939,3.959186701,8.45127163,8.0498341,1.263377277,1.376038626,2.134316919,2.085651483
3.537765563,3.959378875,8.447150448,8.048936706,1.263495331,1.376087163,2.133829159,2.085539996
3.537886956,3.959555048,8.446668634,8.048816413,1.263529644,1.376131657,2.133772119,2.085525051
3.538237057,3.959854033,8.446199653,8.048241914,1.263628597,1.376207164,2.133716595,2.085453672
3.538733649,3.960379907,8.443086669,8.047969623,1.263768937,1.376339957,2.133347961,2.085419839
3.539643972,3.960640255,8.442099189,8.046035425,1.264026149,1.376405693,2.133230997,2.085179476
3.540633122,3.960994012,8.4418358,8.044957707,1.264305559,1.376495007,2.133199797,2.085045523
3.540702449,3.962178339,8.440989674,8.044802002,1.264325139,1.37679396,2.133099562,2.085026169
3.541772252,3.962225754,8.437756293,8.044430472,1.264627238,1.376805926,2.132716431,2.084979985
3.542468992,3.962717259,8.437278107,8.044214086,1.264823939,1.376929966,2.132659757,2.084953086
3.543683021,3.962916327,8.436942619,8.044207556,1.265166588,1.3769802,2.132619994,2.084952274
3.545221363,3.96342442,8.435459864,8.043927431,1.265600602,1.377108404,2.132444233,2.08491745
3.545365069,3.964191954,8.435286889,8.043490598,1.265641136,1.37730204,2.132423727,2.084863143
3.545380766,3.964205137,8.435253802,8.043140117,1.265645564,1.377305365,2.132419805,2.084819569
3.545824781,3.964949354,8.434220667,8.043047068,1.265770793,1.377493082,2.132297319,2.084808
3.546482887,3.966273847,8.432771995,8.042582101,1.265956376,1.377827076,2.132125543,2.084750188
3.547646008,3.966485202,8.431616077,8.041287712,1.266284287,1.377880363,2.131988459,2.084589234
3.547740792,3.966715005,8.431069999,8.040222949,1.266311004,1.377938298,2.131923691,2.084456813
3.548307202,3.966939509,8.43091879,8.03980516,1.266470645,1.377994893,2.131905757,2.084404849
3.548808352,3.968047127,8.430574854,8.039218636,1.266611872,1.378274066,2.131864961,2.084331894
3.549060893,3.968204787,8.430149431,8.038622288,1.266683031,1.378313798,2.131814498,2.084257711
3.551889978,3.968966737,8.430098414,8.038221836,1.26747985,1.378505793,2.131808446,2.084207894
3.552195599,3.969258976,8.427268535,8.037696417,1.267565891,1.378579421,2.131472702,2.084142527
3.552582793,3.969864429,8.426646175,8.037690904,1.267674886,1.378731945,2.131398849,2.084141841
3.552992166,3.970399216,8.426355787,8.037140634,1.267790112,1.378866648,2.131364388,2.084073377
3.553572361,3.970402749,8.42614809,8.03597252,1.267953396,1.378867538,2.131339739,2.083928027
3.553830555,3.970839331,8.42603274,8.034581663,1.268026051,1.378977491,2.131326049,2.083754933
3.554030365,3.971341251,8.424793071,8.034273711,1.268082274,1.379103884,2.131178915,2.083716604
3.555125825,3.971836389,8.424637248,8.03412525,1.268390456,1.379228554,2.131160419,2.083698126
3.555809877,3.9718676,8.423022073,8.03300547,1.268582851,1.379236412,2.13096868,2.083558738
3.556126325,3.972095671,8.42149096,8.032378735,1.268671841,1.379293832,2.130786886,2.083480715
3.556659947,3.972304954,8.42000385,8.031810766,1.268821887,1.379346519,2.130610285,2.083410003
3.560952082,3.97608476,8.417459012,8.03160598,1.270027948,1.380297606,2.130308003,2.083384505
3.564789023,3.97655373,8.416533198,8.030556183,1.271104872,1.380415547,2.130198009,2.083253789
3.56552338,3.976724248,8.416531934,8.029342388,1.271310854,1.380458427,2.130197859,2.08310263
3.565569878,3.977052678,8.415236944,8.027746241,1.271323895,1.380541012,2.130043985,2.082903821
3.566987404,3.977184333,8.415118898,8.026741524,1.271721375,1.380574115,2.130029957,2.082778658
3.567029121,3.977581944,8.414794136,8.026563875,1.27173307,1.380674083,2.129991363,2.082756525
3.569656773,3.977870992,8.413992517,8.026319578,1.272469449,1.38074675,2.129896096,2.082726089
3.570640426,3.977907414,8.413973418,8.025605299,1.272744971,1.380755906,2.129893826,2.082637093
3.571228602,3.977940599,8.413947821,8.025566862,1.272909683,1.380764248,2.129890784,2.082632304
3.574709074,3.977962292,8.413186707,8.024734644,1.273883795,1.380769701,2.129800321,2.082528602
3.575637806,3.980409028,8.404032396,8.024511487,1.274143568,1.381384585,2.128711638,2.082500793
3.575727863,3.981169254,8.403084299,8.024502109,1.274168753,1.381575559,2.128598817,2.082499625
3.576172347,3.981200692,8.401913735,8.024015329,1.274293052,1.381583455,2.128459505,2.082438961
3.576264651,3.981454704,8.400864393,8.02302512,1.274318862,1.381647256,2.128334604,2.082315548
3.576368353,3.982082621,8.400596549,8.022095558,1.274347859,1.381804954,2.128302721,2.082199679
3.579164958,3.982839534,8.400536938,8.022022588,1.275129521,1.381995016,2.128295625,2.082190583
3.579424794,3.983048725,8.400448635,8.020880603,1.275202115,1.382047537,2.128285113,2.082048217
3.579768482,3.983217358,8.399725272,8.01901634,1.275298128,1.382089874,2.128199,2.081815763
3.580032015,3.983610164,8.399558328,8.018366009,1.275371743,1.382188485,2.128179124,2.081734662
3.581059225,3.983845909,8.399165712,8.018327132,1.27565863,1.382247662,2.128132381,2.081729813
3.581281459,3.984876063,8.397904767,8.017684916,1.275720686,1.382506211,2.127982242,2.081649716
3.582325208,3.984952348,8.395196875,8.016377563,1.276012089,1.382525354,2.127659742,2.081486644
3.583274615,3.985486195,8.393989255,8.015409068,1.276277079,1.382659311,2.127515885,2.081365823
3.58341436,3.985560846,8.393841416,8.01536479,1.276316078,1.382678042,2.127498272,2.081360298
3.583648004,3.98636544,8.393634536,8.015323145,1.276381277,1.382879898,2.127473625,2.081355103
3.585080101,3.986413819,8.392888073,8.015224946,1.276780817,1.382892035,2.127384689,2.081342851
3.58763629,3.986807858,8.392475541,8.015117367,1.277493571,1.382990875,2.127335535,2.081329429
3.587806468,3.986963139,8.392258242,8.013913838,1.277541004,1.383029823,2.127309643,2.081179261
3.588411894,3.987858567,8.39184331,8.012493113,1.277709735,1.383254387,2.1272602,2.081001963
3.58914076,3.98793393,8.39163969,8.011672451,1.277912831,1.383273285,2.127235935,2.080899535
3.589362168,3.988096111,8.391022061,8.011596001,1.277974518,1.383313952,2.127162332,2.080889992
3.590373377,3.988466876,8.390425373,8.010720405,1.278256202,1.383406915,2.127091219,2.080780695
3.590875979,3.989175968,8.389633563,8.010664304,1.278396178,1.383584685,2.126996844,2.080773692
3.591037302,3.989785733,8.389208287,8.010622146,1.278441103,1.383737528,2.126946152,2.080768429
3.591121546,3.990349243,8.388445116,8.009934721,1.278464562,1.383878757,2.126855177,2.080682611
3.591707522,3.990627051,8.388375345,8.009868455,1.278627722,1.383948374,2.12684686,2.080674338
3.592789064,3.99081816,8.386206237,8.009477085,1.278928799,1.383996263,2.126588241,2.080625476
3.592879501,3.990924725,8.385382556,8.009339672,1.27895397,1.384022965,2.126490018,2.08060832
3.59293845,3.991090468,8.385313516,8.009159976,1.278970377,1.384064494,2.126481785,2.080585884
3.593715264,3.991683501,8.384651323,8.007197155,1.27918656,1.384213072,2.126402811,2.080340782
3.593920267,3.991710165,8.383756845,8.005350667,1.279243603,1.384219752,2.126296125,2.080110151
3.594313491,3.99217749,8.380088789,8.004815725,1.279353011,1.384336819,2.12585851,2.080043326
3.595783728,3.99248148,8.379740539,8.004079483,1.279761972,1.384412962,2.125816952,2.079951347
3.597209786,3.992778726,8.379631155,8.003904437,1.280158486,1.384487411,2.125803899,2.079929477
3.59781422,3.993383927,8.379417679,8.002556846,1.2803265,1.384638973,2.125778423,2.079761096
3.600298738,3.995260396,8.37932796,8.002256517,1.281016825,1.385108758,2.125767716,2.079723567
3.601034851,3.995874992,8.378239897,8.002188294,1.281221263,1.385262577,2.125637856,2.079715041
3.601126234,3.997270066,8.376700148,8.001922866,1.281246639,1.385611645,2.12545406,2.079681871
3.601819423,3.99767311,8.375832639,8.001367514,1.281439113,1.385712469,2.125350492,2.079612466
3.602455554,3.997946773,8.374494785,7.999912052,1.281615711,1.385780923,2.125190752,2.079430548
3.603422624,3.998590735,8.374375339,7.998951321,1.281884123,1.385941983,2.125176489,2.079310448
3.603984794,3.998657203,8.37431088,7.998617826,1.282040121,1.385958606,2.125168791,2.079268755
3.604696863,3.999425469,8.373786187,7.99855013,1.282237679,1.386150718,2.125106134,2.079260292
3.605849477,3.999462186,8.373090109,7.998308561,1.282557382,1.386159899,2.125023005,2.079230089
3.60618508,3.999720024,8.372835527,7.99793896,1.282650449,1.386224365,2.1249926,2.079183878
3.607948829,3.999881641,8.371636112,7.997840113,1.283139419,1.386264771,2.124849339,2.079171519
3.608081394,4.000184576,8.371523062,7.997056985,1.283176161,1.386340504,2.124835835,2.079073597
3.60808245,4.001683463,8.37033017,7.997002206,1.283176454,1.386715138,2.124693331,2.079066747
3.608320326,4.001719964,8.370283574,7.996620022,1.28324238,1.38672426,2.124687764,2.079018955
3.611333339,4.004557531,8.36487721,7.996310029,1.28407705,1.387433095,2.124041655,2.078980189
3.613159141,4.005499492,8.363091078,7.996273572,1.284582498,1.38766829,2.123828105,2.07897563
3.616104821,4.005916499,8.362697441,7.995717396,1.28539743,1.387772393,2.123781035,2.078906073
3.623095142,4.008534975,8.362241398,7.995711717,1.287328672,1.388425832,2.123726501,2.078905363
3.623441536,4.009141747,8.361551572,7.995504668,1.287424275,1.38857719,2.123644005,2.078879467
3.62433453,4.010875716,8.360608432,7.995248565,1.287670694,1.389009601,2.123531203,2.078847436
3.626095559,4.011251562,8.358879496,7.994308993,1.288156466,1.389103303,2.123324387,2.078729913
3.626924199,4.012352415,8.357722863,7.994277681,1.288384961,1.389377706,2.123186005,2.078725996
3.627147022,4.01247462,8.357656696,7.992138439,1.288446395,1.389408163,2.123178088,2.078458363
3.629781601,4.012496269,8.356757784,7.990835559,1.289172481,1.389413559,2.123070527,2.07829533
3.633197109,4.013522897,8.356642054,7.990610995,1.290113007,1.389669384,2.123056678,2.078267227
3.633417556,4.013935476,8.355117197,7.989789312,1.290173681,1.389772176,2.122874189,2.07816439
3.633866061,4.014124174,8.354321671,7.989783735,1.290297112,1.389819185,2.12277897,2.078163692
3.636336653,4.01602592,8.354312967,7.989277798,1.290976761,1.390292837,2.122777929,2.078100367
3.636637997,4.016177231,8.353452343,7.98909278,1.291059628,1.390330513,2.122674908,2.078077209
3.637001588,4.016391018,8.352432312,7.988652615,1.291159603,1.390383743,2.122552791,2.078022112
3.63819927,4.016753482,8.351006763,7.988626532,1.291488853,1.390473985,2.122382102,2.078018847
3.638933509,4.016841623,8.349291143,7.987397614,1.291690647,1.390495928,2.122176642,2.077865001
3.639333296,4.018048783,8.347542078,7.987095706,1.291800504,1.390796407,2.121967134,2.077827203
3.640206282,4.019075309,8.346259883,7.986884938,1.292040351,1.391051854,2.12181352,2.077800814
3.640629387,4.019181467,8.346008466,7.986650138,1.292156575,1.391078267,2.121783397,2.077771415
3.641889345,4.020557269,8.345385996,7.986054765,1.292502598,1.391420517,2.121708811,2.077696866
3.642203046,4.021114532,8.345341001,7.986053752,1.292588731,1.391559111,2.121703419,2.077696739
3.642614157,4.021978123,8.345266825,7.985223239,1.292701599,1.391773852,2.121694531,2.077592739
3.642674273,4.021986943,8.344774865,7.985183329,1.292718102,1.391776045,2.121635578,2.077587741
3.643690889,4.022483152,8.343725359,7.985071224,1.292997148,1.391899411,2.121509802,2.077573701
3.64602492,4.022851192,8.343269935,7.98426555,1.293637511,1.391990903,2.121455218,2.077472799
3.646735415,4.02325487,8.341918605,7.983437858,1.293832361,1.392091244,2.121293238,2.077369128
3.647032226,4.024277976,8.34146326,7.983341557,1.293913748,1.39234551,2.121238652,2.077357065
3.647773784,4.024302582,8.341032662,7.983255207,1.294117059,1.392351624,2.121187029,2.077346249
3.648562337,4.024717571,8.340792913,7.98261993,1.29433321,1.39245474,2.121158285,2.07726667
3.648686964,4.025471453,8.34074518,7.98225762,1.294367367,1.392642035,2.121152562,2.077221281
3.649185487,4.026487622,8.339231542,7.981450231,1.294503988,1.392894438,2.120971071,2.077120128
3.650037319,4.027379731,8.338586289,7.980860536,1.294737392,1.393115974,2.120893692,2.077046242
3.651597039,4.02758795,8.337985401,7.979797823,1.295164617,1.393167673,2.120821629,2.076913076
3.652043865,4.027778677,8.337583848,7.978792767,1.295286974,1.393215027,2.120773468,2.076787118
3.654372521,4.028753818,8.337290178,7.978480178,1.295924402,1.393457102,2.120738245,2.076747939
3.655259776,4.029426587,8.336410588,7.978271357,1.296167165,1.39362408,2.120632739,2.076721766
3.655288366,4.029679024,8.335845186,7.97789597,1.296174986,1.393686726,2.120564913,2.076674714
3.655954606,4.030243339,8.334432123,7.977670183,1.296357237,1.393826756,2.120395382,2.076646412
3.656246363,4.030290479,8.334419078,7.97698911,1.296437037,1.393838453,2.120393817,2.076561036
3.65713969,4.032271191,8.334041091,7.975917824,1.296681336,1.394329788,2.120348464,2.07642673
3.657922335,4.032730102,8.333830109,7.975630103,1.296895318,1.394443591,2.120323148,2.076390655
3.658446982,4.033025807,8.333396801,7.974230224,1.297038736,1.394516915,2.120271152,2.07621512
3.658727496,4.034060263,8.333233505,7.973870853,1.297115408,1.394773378,2.120251557,2.076170053
3.659778913,4.034603429,8.332444839,7.973221738,1.297402739,1.394908014,2.120156911,2.076088644
3.661709188,4.035037005,8.33224656,7.973213772,1.29793003,1.395015473,2.120133115,2.076087645
3.661724691,4.035090506,8.331935214,7.972682767,1.297934263,1.395028732,2.120095748,2.076021044
3.662975687,4.035094368,8.329925628,7.972564352,1.298275846,1.395029689,2.119854528,2.076006192
3.66303635,4.035486383,8.329082672,7.972037097,1.298292407,1.395126835,2.119753327,2.075940056
3.663171836,4.035846901,8.328957722,7.971241328,1.298329394,1.395216168,2.119738325,2.075840231
3.663265146,4.036244129,8.327950603,7.970957624,1.298354866,1.395314589,2.1196174,2.075804639
3.665230859,4.036628732,8.327154839,7.970812071,1.298891324,1.395409871,2.119521842,2.075786379
3.665726849,4.037616369,8.325664353,7.970380939,1.299026637,1.39565451,2.119342835,2.075732288
3.666432333,4.037859008,8.324165355,7.969340425,1.299219073,1.395714603,2.119162773,2.075601732
3.666477566,4.038508866,8.324147092,7.968491615,1.29923141,1.395875531,2.119160579,2.075495217
3.666999672,4.03851241,8.324065005,7.967654804,1.2993738,1.395876409,2.119150718,2.075390197
3.667759488,4.039363638,8.322379748,7.967527913,1.299580982,1.396087164,2.118948241,2.075374271
3.667849117,4.041121478,8.321563314,7.967366072,1.299605419,1.396522247,2.118850135,2.075353958
3.668473847,4.041145664,8.320410597,7.966172778,1.29977573,1.396528232,2.118711604,2.075204174
3.669039609,4.041410155,8.320300348,7.965657398,1.299929941,1.396593679,2.118698354,2.075139476
3.671404206,4.041431759,8.320103034,7.965213205,1.300574206,1.396599025,2.118674639,2.075083711
3.672054811,4.041873669,8.319406099,7.964935627,1.300751399,1.396708364,2.11859087,2.075048861
3.672477515,4.04248293,8.318674371,7.964518036,1.300866507,1.39685909,2.118502912,2.074996431
3.672490544,4.042966893,8.318161661,7.963736356,1.300870054,1.396978802,2.118441276,2.074898281
3.673317465,4.043474813,8.317269865,7.963058211,1.301095195,1.397104425,2.11833406,2.074813123
3.674083302,4.043563694,8.317119758,7.962423819,1.30130366,1.397126406,2.118316012,2.074733453
3.674171214,4.0439337,8.316125393,7.961303433,1.301327587,1.397217906,2.118196448,2.074592734
3.675185929,4.044725111,8.315610049,7.961017937,1.301603724,1.39741359,2.118134477,2.074556873
3.675734132,4.044961037,8.314941826,7.96067701,1.301752877,1.397471918,2.118054116,2.074514048
3.677268932,4.045492368,8.314575561,7.959933736,1.302170339,1.397603266,2.118010066,2.074420675
3.678030747,4.045625353,8.314399659,7.959829116,1.302377486,1.397636138,2.11798891,2.074407532
3.67824159,4.045630822,8.313800109,7.959475078,1.302434809,1.397637489,2.117916798,2.074363053
3.679474401,4.045923049,8.313444034,7.959306162,1.302769916,1.39770972,2.117873968,2.07434183
3.680002439,4.046180666,8.312451654,7.959100703,1.302913415,1.397773391,2.11775459,2.074316016
3.680566284,4.046807419,8.311987936,7.958508158,1.303066622,1.397928279,2.117698802,2.074241565
3.681285559,4.048037957,8.311385536,7.957617062,1.303262028,1.398232309,2.117626326,2.074129591
3.681400797,4.04821076,8.311200659,7.957231591,1.303293331,1.398274996,2.117604082,2.074081149
3.681980793,4.048829889,8.310710526,7.954849102,1.303450866,1.398427923,2.117545108,2.073781693
3.68342717,4.049902116,8.30776654,7.954771655,1.303843615,1.398692712,2.117190805,2.073771957
3.684166638,4.050157097,8.306728495,7.954423609,1.30404435,1.39875567,2.117065848,2.073728203
3.685276696,4.050654757,8.306546164,7.954315976,1.30434561,1.398878536,2.117043898,2.073714671
3.686136602,4.050974531,8.305695809,7.953759441,1.304578918,1.398957477,2.116941521,2.073644703
3.686186302,4.051338416,8.305145078,7.953674079,1.304592401,1.3990473,2.116875212,2.07363397
